"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"1203";171;7592,86396245874;44,4027132307528;19,3580702589533;13745,6745994057;80,3840619848289;35,0447125047451;200;10601,7234144734;53,0086170723668;16,7224756206303;17676,4175254157;88,3820876270786;27,881642405923;235;12766,0693098303;54,323699190767;15,5478876972667;20839,7035637908;88,6795896331523;25,3808249658058
"1206";13;339,498831165494;26,115294705038;19,522787825368;614,608727767633;47,2775944436641;35,3429075046736;3;66,6788954204474;22,2262984734825;6,52498224842185;111,174754283467;37,0582514278224;10,8792038859995;3;166,693500947302;55,5645003157672;21,6015471558975;272,11532864523;90,70510954841;35,2629950787991
"1301";880;49005,0722012979;55,6875820469294;18,1029271007527;88715,9021325724;100,81352515065;32,7724751100547;1033;61962,1383532015;59,9827089576007;12,218205664213;103310,432226851;100,010098961133;20,3716033977252;1091;65958,9539334121;60,4573363276005;12,9497654243943;107673,318543836;98,692317638713;21,1395744543857
"1303";181;7114,62321381425;39,3073105735594;24,0500404755551;12879,895659661;71,1596445285141;43,5387795848864;179;8333,18404294384;46,5541007985689;17,9321347016724;13894,0467224521;77,620372751129;29,8985257129068;170;8347,76257450736;49,1044857323962;18,0464443501215;13627,1308929587;80,1595934879926;29,4595416576176
"1401";340;14065,6422344479;41,3695359836703;16,3998857196198;25463,6119048511;74,8929761907385;29,6893891005966;478;22605,9442398604;47,292770376277;13,0502474810645;37691,2406896524;78,8519679699841;21,7588795959699;505;24062,0312924886;47,6475867177992;13,5140444387393;39279,5610855717;77,78130908034;22,06071996134
"1402";815;35647,9887815922;43,7398635356959;16,5176045412383;64535,0234559396;79,1840778600486;29,9025003355921;921;44205,2526314874;47,997016972299;13,6705144589022;73704,1018504507;80,0261692187304;22,7930603276158;1027;49129,3755346488;47,8377561194243;13,2105569269807;80200,2243265159;78,0917471533748;21,5652981030636
"1403";945;39981,647560453;42,3086217570931;17,4097411409867;72380,4245711978;76,5930418742834;31,5175719948492;1044;51186,8747665455;49,0295735311738;13,9061962716664;85344,6684865783;81,7477667495961;23,1860162615424;1162;55394,2978585565;47,6715127870538;15,0132518951849;90427,2660973041;77,8203666930328;24,5080699023978
"1501";549;21341,0468674883;38,8725808150971;16,8443750673919;38634,5767949423;70,3726353277637;30,4940664881522;612;28455,72964134;46,4962902636275;12,827685072886;47444,6784231317;77,5239843515224;21,3877978483501;642;29704,7055805633;46,2690118077309;12,2915334376109;48490,8270294243;75,5308832234023;20,0650573772923
"1502";191;6401,70293467456;33,5167692914898;16,053485775873;11589,26669267;60,6767889668586;29,0622870042679;222;8976,97216438407;40,4368115512796;13,7803798630273;14967,444620849;67,4209217155358;22,9762406162341;269;11067,3054682529;41,1423995102338;13,0441267220468;18066,5919642714;67,1620519117896;21,2936125865035
"1503";458;15270,0544511723;33,3407302427343;17,4205617071332;27644,0089851225;60,3580982207915;31,5371609117543;574;23564,0599376497;41,0523692293549;14,4523712212544;39288,721820754;68,4472505588049;24,09666220781;626;26657,1624533031;42,5833266027206;14,4540988595417;43515,9288185031;69,5142632883436;23,5952921924549
"1601";240;11694,6260705724;48,7276086273852;20,9446403306587;21171,2636131257;88,2135983880237;37,9169457019479;248;13048,7487118833;52,615922225336;15,4998104078733;21756,3806749186;87,7273414311234;25,8430737742428;268;14983,1556741386;55,9072972915618;13,388800818336;24458,9399541126;91,2647013213156;21,8562686256066
"1701";414;26326,4055963409;63,5903516819829;18,5195884547701;47659,7771919114;115,120234763071;33,5267743334819;551;36437,5744390609;66,12989916345;12,3454407356749;60752,9317845585;110,259404327692;20,583744401514;593;40739,613295508;68,7008655910759;12,7085081944566;66504,5319570763;112,149295037228;20,7457391216375
"1702";430;25634,8110053389;59,6158395472998;16,905885557053;46407,7549971737;107,925011621334;30,6054214629697;449;29428,1237661067;65,5414783209504;11,0804671285424;49065,9661965113;109,278321150359;18,4746343291101;519;34418,4188177605;66,3167992635078;10,8162174714309;56185,629882505;108,257475688834;17,6567086011781
"1703";294;18042,2801389173;61,3682997922356;17,6693833013896;32662,6834152536;111,097562636917;31,9876128999454;268;17617,281678717;65,7361256668544;10,1123925747028;29373,5663949433;109,602859682624;16,8605486431887;298;19739,1843854339;66,2388737766239;10,9994628711955;32222,8198202474;108,130267853179;17,9558437317998
"1704";255;15472,5709223861;60,6767487152398;17,7441412952577;28010,6329004315;109,845619217378;32,1229503776739;236;15075,3266066607;63,8785025705961;11,8126463920701;25135,3253630019;106,505615944923;19,6954081466857;286;18959,6232387375;66,2923889466347;10,7359199933219;30950,2414867982;108,217627576217;17,5256286579238
"1705";404;25011,7876481173;61,9103654656369;16,5485200546748;45279,8701333673;112,078886468731;29,9584679638643;418;27387,1250589965;65,519437940183;10,1411600531511;45662,9774648432;109,2415728824;16,9085131052223;452;30539,5934660583;67,5654722700405;10,3277518297193;49853,7223435926;110,295845892904;16,8593230530259
"1706";1004;63570,2612302922;63,3169932572631;16,5540974569686;115083,864190273;114,625362739315;29,9685649651303;1109;73862,7745372025;66,6030428649256;10,2037212686661;123152,547115387;111,048284143722;17,0128223880727;1208;82350,5218519937;68,1709617980081;10,202286605795;134431,391689024;111,284264643232;16,6545099652469
